city,state_id,lat,lng
Wakeman,OH,41.2530,-82.4028
Hill City,SD,43.9338,-103.5693
Rosendale,WI,43.8080,-88.6731
Franklin Park,FL,26.1340,-80.1762
Manchaca,TX,30.1353,-97.8362
Belle Vernon,PA,40.1256,-79.8670
New Philadelphia,PA,40.7178,-76.1167
Meigs,GA,31.0713,-84.0922
Fairland,OK,36.7506,-94.8483
Gilbert Creek,WV,37.5697,-81.8906
Fanning Springs,FL,29.5873,-82.9245
St. Jo,TX,33.6950,-97.5231
Arp,TX,32.2279,-95.0536
Lake Don Pedro,CA,37.6461,-120.3367
Sultana,CA,36.5464,-119.3359
Horatio,AR,33.9410,-94.3554
Searsport,ME,44.4675,-68.9192
Charlestown,NH,43.2366,-72.4242
Fort Davis,TX,30.5784,-103.8922
Melville,LA,30.6917,-91.7485
Central City,PA,40.1096,-78.8043
Camanche North Shore,CA,38.2442,-120.9538
Plummer,ID,47.3301,-116.8849
Velda Village Hills,MO,38.6922,-90.2877
Rafael Hernández,PR,18.4718,-67.0787
Wink,TX,31.7545,-103.1541
Alexandria Bay,NY,44.3400,-75.9161
Kibler,AR,35.4265,-94.2368
Newark,IL,41.5368,-88.5804
Stamford,NY,42.4093,-74.6170
Celoron,NY,42.1053,-79.2777
Teviston,CA,35.9290,-119.2783
Luxora,AR,35.7576,-89.9298
Lynn,IN,40.0488,-84.9424
Black Eagle,MT,47.5270,-111.2670
Abbottstown,PA,39.8843,-76.9888
Lovington,IL,39.7143,-88.6315
University Heights,IA,41.6551,-91.5589
Wurtland,KY,38.5495,-82.7788
De Soto,IA,41.5364,-94.0098
Cascade,ID,44.5087,-116.0426
Glandorf,OH,41.0279,-84.0791
Dickeyville,WI,42.6248,-90.5914
Rhodhiss,NC,35.7684,-81.4312
Groveton,TX,31.0572,-95.1269
Castle Hayne,NC,34.3583,-77.9114
Hebron,PA,40.3390,-76.3989
Lily Lake,IL,41.9518,-88.4742
West Kennebunk,ME,43.4142,-70.5810
Overbrook,KS,38.7794,-95.5570
Parker,SD,43.3978,-97.1334
Lesage,WV,38.4870,-82.2930
Bolivar,WV,39.3242,-77.7517
Healy,AK,63.9454,-149.0152
Delevan,NY,42.4913,-78.4796
Royalton,PA,40.1873,-76.7270
Lincoln,PA,40.2994,-79.8554
New Tripoli,PA,40.6773,-75.7498
Riverside,IA,41.4894,-91.5558
Logan Elm Village,OH,39.5705,-82.9471
Paradise,UT,41.5682,-111.8334
Pearlington,MS,30.2492,-89.6047
Tyndall,SD,42.9899,-97.8642
McKinney Acres,TX,32.2963,-102.5297
Powderly,TX,33.8091,-95.5049
Thompson,ND,47.7753,-97.1058
Kenmare,ND,48.6728,-102.0721
Pierceton,IN,41.1992,-85.7032
Lyndon,KS,38.6118,-95.6844
Plains,KS,37.2642,-100.5898
Hart,TX,34.3857,-102.1150
Gaston,NC,36.4965,-77.6449
Afton,OK,36.6965,-94.9579
Mantua,OH,41.2819,-81.2221
Baudette,MN,48.7119,-94.5925
Sharon,MS,31.7922,-89.0983
Watterson Park,KY,38.1890,-85.6865
Dash Point,WA,47.3130,-122.4154
Atoka,NM,32.7783,-104.3931
Cape Charles,VA,37.2570,-76.0093
Altamont,KS,37.1876,-95.2897
Heath Springs,SC,34.5933,-80.6750
Plandome Heights,NY,40.8021,-73.7049
Pasatiempo,CA,37.0035,-122.0265
Bradner,OH,41.3237,-83.4363
Napoleon,MI,42.1658,-84.2416
Chetopa,KS,37.0376,-95.0926
Tresckow,PA,40.9160,-75.9657
Farmersville,PA,40.1291,-76.1551
Kingston,OH,39.4723,-82.9120
Benjamin,UT,40.0945,-111.7387
Quinnesec,MI,45.8030,-87.9958
Alcorn State University,MS,31.8804,-91.1407
Palmer,PR,18.3699,-65.7740
Elkhart Lake,WI,43.8321,-88.0147
Vista West,WY,42.8622,-106.4363
Mamers,NC,35.4160,-78.9390
Dover Plains,NY,41.7395,-73.5734
Vandiver,AL,33.4601,-86.5251
Salamatof,AK,60.6154,-151.3159
Cairo,NY,42.3053,-74.0101
Dasher,GA,30.7462,-83.2253
Walton,IN,40.6622,-86.2441
Danville,OH,40.4470,-82.2608
Friars Point,MS,34.3680,-90.6379
Plano,KY,36.8772,-86.4165
New London,TX,32.2687,-94.9296
Quogue,NY,40.8215,-72.5987
Yoe,PA,39.9094,-76.6366
Rosiclare,IL,37.4239,-88.3501
Oilton,OK,36.0821,-96.5819
Browning,MT,48.5564,-113.0151
Upper Bear Creek,CO,39.6318,-105.4154
Leesburg,AL,34.1839,-85.7750
Eclectic,AL,32.6387,-86.0386
Colfax,IL,40.5666,-88.6160
Dutch Island,GA,32.0047,-81.0317
Keewatin,MN,47.4006,-93.0828
Harper,TX,30.2903,-99.2459
Belfield,ND,46.8859,-103.1990
Alexandria,TN,36.0791,-86.0381
Edinburg,IL,39.6580,-89.3903
Westwood,PA,39.9702,-75.8555
Bon Secour,AL,30.3222,-87.7271
Coal Hill,AR,35.4375,-93.6647
Ramsey,IL,39.1457,-89.1103
Blue Hill,ME,44.4092,-68.5880
Cyril,OK,34.8986,-98.2031
Pinesdale,MT,46.3338,-114.2231
Sleepy Hollow,WY,44.2327,-105.4309
Whitefield,NH,44.3717,-71.6106
Red Lick,TX,33.4767,-94.1688
Pinnacle,NC,36.3230,-80.4241
Appling,GA,33.5588,-82.3183
Seelyville,IN,39.4936,-87.2667
Goshen,KY,38.4027,-85.5825
Odin,IL,38.6159,-89.0541
Willards,MD,38.3922,-75.3494
Waldo,FL,29.7926,-82.1663
Twin Lakes,NM,35.6834,-108.7709
Helenwood,TN,36.4289,-84.5532
Point Lookout,NY,40.5903,-73.5795
Cherokee,AL,34.7577,-87.9670
McCullom Lake,IL,42.3682,-88.2966
Beckemeyer,IL,38.6059,-89.4322
Eddyville,IA,41.1591,-92.6297
Rainbow City,AZ,33.8731,-109.9763
Thornville,OH,39.8929,-82.4142
Richton,MS,31.3495,-88.9407
North Bonneville,WA,45.6425,-121.9692
Lake Bosworth,WA,48.0532,-121.9812
Santa Anna,TX,31.7369,-99.3254
Kernville,CA,35.7531,-118.4321
North English,IA,41.5168,-92.0777
De Kalb,MS,32.7707,-88.6560
Worthing,SD,43.3300,-96.7683
New Cumberland,WV,40.5072,-80.6115
Eustace,TX,32.3075,-96.0139
Winfield,TN,36.5637,-84.4459
Collinsburg,PA,40.2196,-79.7846
Winchester,OH,38.9436,-83.6540
North Branch,MI,43.2291,-83.1903
La Puebla,NM,35.9890,-105.9987
Skagway,AK,59.4566,-135.2927
Mount Ida,AR,34.5509,-93.6309
Yorkville,OH,40.1528,-80.7079
Edwards,MS,32.3326,-90.6055
DeLand Southwest,FL,29.0077,-81.3113
Tolar,TX,32.3894,-97.9191
Napanoch,NY,41.7514,-74.3729
South Waverly,PA,41.9955,-76.5441
Wanatah,IN,41.4304,-86.8926
Bluewater,AZ,34.1681,-114.2667
Grand Rapids,OH,41.4078,-83.8680
Warrenville,SC,33.5461,-81.7990
Pennsboro,WV,39.2874,-80.9754
Electric City,WA,47.9218,-119.0475
Allentown,FL,30.7744,-87.0822
Audubon Park,NJ,39.8969,-75.0890
Cambridge,NE,40.2843,-100.1653
Lakeville,NY,42.8367,-77.7032
McConnellsburg,PA,39.9320,-77.9958
Westlake Corner,VA,37.1234,-79.6971
Cedar Bluff,VA,37.0876,-81.7632
Farmersville,OH,39.6787,-84.4275
Kissee Mills,MO,36.6694,-93.0473
Lakeview,MI,43.4434,-85.2738
Scio,OR,44.7046,-122.8508
Chelyan,WV,38.1958,-81.4928
Panacea,FL,30.0282,-84.3936
West Cape May,NJ,38.9423,-74.9377
Manassa,CO,37.1738,-105.9373
Burt,MI,43.2348,-83.9101
Halsey,OR,44.3829,-123.1095
Clarks,LA,32.0288,-92.1408
King Cove,AK,55.0858,-162.2978
Trappe,MD,38.6635,-76.0518
Solomon,KS,38.9215,-97.3692
Bude,MS,31.4630,-90.8509
Bronte,TX,31.8857,-100.2954
Falls Creek,PA,41.1421,-78.8067
Almedia,PA,41.0144,-76.3850
Hulmeville,PA,40.1421,-74.9075
Chalfant,CA,37.5105,-118.3750
Shady Point,OK,35.1278,-94.6687
Erick,OK,35.2155,-99.8686
Oxford,KS,37.2741,-97.1695
Helena Flats,MT,48.2864,-114.2369
Greenwood,WI,44.7655,-90.5989
Sterling City,TX,31.8392,-100.9860
Columbus,NC,35.2660,-82.1985
Elbridge,NY,43.0366,-76.4433
Kittredge,CO,39.6593,-105.3045
Mount Hermon,CA,37.0511,-122.0533
Morrisonville,IL,39.4217,-89.4590
Hideout,UT,40.6438,-111.4015
St. George,KS,39.1916,-96.4186
Nickerson,KS,38.1489,-98.0883
Sedan,KS,37.1284,-96.1849
Dexter,NY,44.0111,-76.0425
Aspen Park,CO,39.5423,-105.2968
Williamstown,VT,44.1218,-72.5427
Ladoga,IN,39.9167,-86.7989
Parkers Prairie,MN,46.1530,-95.3290
Millington,MI,43.2784,-83.5273
Scobey,MT,48.7904,-105.4206
White Swan,WA,46.3769,-120.7382
Wortham,TX,31.7897,-96.4610
Lakeport,TX,32.4050,-94.7102
Athens,MI,42.0866,-85.2356
Hays,MT,48.0104,-108.6606
Maguayo,PR,18.0100,-67.0855
Poipu,HI,21.8834,-159.4600
Falcon Lake Estates,TX,26.8719,-99.2585
Salcha,AK,64.5272,-146.9040
Maurertown,VA,38.9325,-78.4615
Morristown,MN,44.2239,-93.4445
Highland,KS,39.8603,-95.2649
Pickens,MS,32.8913,-89.9696
Elliott,MS,33.6913,-89.7525
Maringouin,LA,30.4907,-91.5187
Naples,NY,42.6177,-77.4021
Ramblewood,PA,40.7238,-77.9432
Albany,WI,42.7069,-89.4367
Wayne City,IL,38.3481,-88.5895
Martin's Additions,MD,38.9795,-77.0693
Lake Waynoka,OH,38.9401,-83.7786
Urbancrest,OH,39.9016,-83.0859
Ennis,MT,45.3461,-111.7319
Chama,NM,36.8926,-106.5843
Rowland,NC,34.5362,-79.2928
Wildwood,TN,35.7999,-83.8686
Littleville,AL,34.5951,-87.6719
Clinton,ME,44.6501,-69.4859
King City,MO,40.0505,-94.5251
Búfalo,PR,18.4175,-66.5749
Burgin,KY,37.7544,-84.7632
Ilwaco,WA,46.3101,-124.0416
Turtle Lake,WI,45.3933,-92.1452
North Key Largo,FL,25.2574,-80.3242
Troy,NH,42.8258,-72.1828
China Spring,TX,31.6492,-97.3047
Lafitte,LA,29.6957,-90.0995
Cohasset,CA,39.9022,-121.7453
Parkin,AR,35.2629,-90.5530
Payson,IL,39.8169,-91.2443
Goodland,IN,40.7637,-87.2952
Rockwell,IA,42.9800,-93.1871
Seven Mile,AZ,33.7882,-109.9576
Hawesville,KY,37.8962,-86.7562
New Salem,ND,46.8432,-101.4178
New Berlin,NY,42.6240,-75.3353
Tabor,IA,40.8949,-95.6737
Rolling Hills,KY,38.2825,-85.5784
Wittenberg,WI,44.8269,-89.1664
Sutton,WV,38.6663,-80.7116
Fairton,NJ,39.3759,-75.2131
Saddle Rock,NY,40.7947,-73.7494
Greenfield,IL,39.3443,-90.2080
Mashpee Neck,MA,41.6118,-70.4667
North Randall,OH,41.4327,-81.5289
Frankford,DE,38.5215,-75.2342
Norris Canyon,CA,37.7454,-121.9878
Brantleyville,AL,33.2196,-86.8820
Sloan,IA,42.2319,-96.2257
New London,MO,39.5844,-91.3987
Harmony,MN,43.5540,-92.0075
Caldwell,KS,37.0349,-97.6089
Andale,KS,37.7914,-97.6273
Harlowton,MT,46.4368,-109.8350
Blue Mounds,WI,43.0177,-89.8271
Cross Plains,TX,32.1271,-99.1658
Goodfield,IL,40.6252,-89.2694
Montezuma,IN,39.7911,-87.3694
Janesville,IA,42.6462,-92.4626
Muldraugh,KY,37.9365,-85.9915
Gulf Stream,FL,26.4894,-80.0573
East Tawakoni,TX,32.9011,-95.9397
Henderson,NE,40.7795,-97.8117
Chester Gap,VA,38.8534,-78.1325
Quinton,OK,35.1249,-95.3676
Cerrillos Hoyos,PR,18.0656,-66.5691
Supreme,LA,29.8604,-90.9955
Hoopers Creek,NC,35.4481,-82.4294
Tuckahoe,NY,40.9035,-72.4365
Hollywood,AL,34.7190,-85.9650
Morgantown,IN,39.3729,-86.2585
Churchill,MT,45.7500,-111.3103
Greenville,NH,42.7729,-71.8009
Cooleemee,NC,35.8124,-80.5563
Hillburn,NY,41.1264,-74.1705
Summitville,IN,40.3359,-85.6437
Libertytown,MD,39.4858,-77.2481
Balsam Lake,WI,45.4585,-92.4528
Crescent Beach,FL,29.7357,-81.2414
Highlands,NC,35.0539,-83.1976
Milford,PA,41.3238,-74.8011
Fruitland,IA,41.3475,-91.1288
Little Falls,ME,43.7312,-70.4301
Ashland,MT,45.5977,-106.2975
Mustang Ridge,TX,30.0576,-97.6852
Choudrant,LA,32.5502,-92.5121
Ashley,IN,41.5214,-85.0614
Beach City,OH,40.6531,-81.5796
Bristol,FL,30.4256,-84.9772
Taft Southwest,TX,27.9707,-97.4047
Omaha,TX,33.1820,-94.7402
Boyce,LA,31.3905,-92.6699
Fort Calhoun,NE,41.4563,-96.0263
Greenfields,PA,40.3627,-75.9565
Stoneboro,PA,41.3336,-80.1121
Rushmere,VA,37.0836,-76.6747
East Tulare Villa,CA,36.2035,-119.2821
Millport,AL,33.5586,-88.0817
Lawton,IA,42.4769,-96.1851
Chevy Chase View,MD,39.0192,-77.0810
Toomsuba,MS,32.4267,-88.5100
Logan,NM,35.3576,-103.4426
Barataria,LA,29.7092,-90.1217
Scotts Hill,TN,35.5188,-88.2526
Castile,NY,42.6312,-78.0525
Pastoria,VA,37.7446,-75.6352
Henefer,UT,41.0138,-111.4933
Whitewood,SD,44.4617,-103.6382
Ellerbe,NC,35.0718,-79.7595
Southmont,NC,35.6536,-80.2702
Linton,ND,46.2685,-100.2337
Bradford,TN,36.0737,-88.8158
Palo Alto,PA,40.6861,-76.1699
Keystone,CO,39.5901,-105.9383
Hydesville,CA,40.5579,-124.0822
Tulelake,CA,41.9534,-121.4752
Kootenai,ID,48.3119,-116.5172
Auxvasse,MO,39.0174,-91.8958
Elsie,MI,43.0895,-84.3889
Sunflower,MS,33.5444,-90.5373
Antelope,SD,43.3087,-100.6307
Haliimaile,HI,20.8671,-156.3381
Bay Head,NJ,40.0701,-74.0482
Thrall,TX,30.5882,-97.2983
Bennet,NE,40.6818,-96.5039
Lake Luzerne,NY,43.3238,-73.8344
Andover,NY,42.1575,-77.7955
Dunbar,PA,39.9787,-79.6147
Paullina,IA,42.9799,-95.6836
Belmont,WI,42.7379,-90.3345
Point MacKenzie,AK,61.3463,-150.0787
Arapahoe,NE,40.3048,-99.8979
Bolivar,NY,42.0685,-78.1662
Linesville,PA,41.6564,-80.4224
Whitewater,CA,33.9356,-116.6873
Lawrence,MI,42.2157,-86.0534
McGraw,NY,42.5938,-76.0975
Keuka Park,NY,42.6123,-77.0916
Clarence,IA,41.8857,-91.0578
Stonewall,MS,32.1364,-88.7958
Poca,WV,38.4729,-81.8124
Rice,TX,32.2388,-96.4978
Concord,VA,37.3426,-78.9862
Mignon,AL,33.1948,-86.2651
Derma,MS,33.8589,-89.2878
Arroyo Seco,NM,36.5215,-105.5860
St. Joseph,LA,31.9202,-91.2401
Loup City,NE,41.2766,-98.9678
Milford Square,PA,40.4325,-75.4056
Belview,VA,37.1687,-80.5110
Green Valley,CA,34.6172,-118.4059
Roberta,GA,32.7196,-84.0104
Allison,IA,42.7520,-92.7957
Dunlap,IA,41.8526,-95.6006
Buhl,MN,47.4994,-92.7692
Naalehu,HI,19.0698,-155.5751
Pocono Pines,PA,41.1149,-75.4589
Meredosia,IL,39.8308,-90.5569
Shellsburg,IA,42.0929,-91.8712
Calvert Beach,MD,38.4728,-76.4895
Gideon,MO,36.4489,-89.9128
Jasper,MO,37.3354,-94.3023
Port O'Connor,TX,28.4463,-96.4205
Earth,TX,34.2338,-102.4091
Chebanse,IL,41.0058,-87.9098
Franklin,GA,33.2797,-85.0985
Keota,IA,41.3651,-91.9533
Gardiner,MT,45.0570,-110.7421
Powers Lake,WI,42.5395,-88.2935
Oil City,LA,32.7453,-93.9758
Plattekill,NY,41.6205,-74.0606
Strodes Mills,PA,40.5487,-77.6751
Stateline,NV,38.9678,-119.9439
Graniteville,VT,44.1463,-72.4817
Wolcott,IN,40.7591,-87.0420
Biwabik,MN,47.5551,-92.3233
Orocovis,PR,18.2257,-66.3916
Jefferson Heights,NY,42.2361,-73.8822
Mentone,IN,41.1740,-86.0382
Womens Bay,AK,57.6960,-152.6276
Germanton,NC,36.2587,-80.2360
Mill Neck,NY,40.8839,-73.5582
Dillon,CO,39.6213,-106.0392
Powell,AL,34.5325,-85.8979
Rapids City,IL,41.5786,-90.3399
Mazon,IL,41.2417,-88.4231
Laurie,MO,38.2080,-92.8253
Aynor,SC,34.0001,-79.2072
Woodlawn Park,KY,38.2615,-85.6305
Despard,WV,39.2874,-80.3158
Bremond,TX,31.1657,-96.6760
Durhamville,NY,43.1225,-75.6650
Wade,MS,30.6401,-88.5579
Kyle,SD,43.4245,-102.1802
Green Lake,WI,43.8441,-88.9560
Carrizo Hill,TX,28.5033,-99.8294
Talkeetna,AK,62.2753,-150.0814
Vanceboro,NC,35.3030,-77.1567
Friend,NE,40.6505,-97.2838
Midway,AR,36.3916,-92.4724
Hagan,GA,32.1536,-81.9305
Treynor,IA,41.2320,-95.6064
Genesee,ID,46.5516,-116.9284
Brooklyn,CT,41.7899,-71.9542
Houston,MN,43.7582,-91.5707
Metcalfe,MS,33.4505,-91.0017
Lakewood Village,TX,33.1377,-96.9751
Harvard,NE,40.6201,-98.0961
Coker,AL,33.2446,-87.6799
Odell,IL,41.0021,-88.5224
Atkinson,IL,41.4167,-90.0085
Waleska,GA,34.3171,-84.5499
Ottoville,OH,40.9343,-84.3383
Thornport,OH,39.9211,-82.4272
Montezuma,KS,37.5923,-100.4502
Troy,MT,48.4614,-115.8909
Twisp,WA,48.3620,-120.1172
Coahoma,TX,32.2956,-101.3089
Newellton,LA,32.0723,-91.2390
Dortches,NC,36.0114,-77.8572
Beavertown,PA,40.7522,-77.1691
Ellsworth,PA,40.1073,-80.0214
Arcola,VA,38.9447,-77.5306
Fort Gaines,GA,31.6238,-85.0528
Union Bridge,MD,39.5734,-77.1745
Mantua,UT,41.5006,-111.9344
Kenesaw,NE,40.6187,-98.6576
Rossville,TN,35.0323,-89.5612
Sugar Notch,PA,41.1935,-75.9314
Sunol,CA,37.5894,-121.8854
Norman Park,GA,31.2692,-83.6843
Waynetown,IN,40.0880,-87.0655
Magnolia,OH,40.6530,-81.2928
Buena Vista,PR,18.1153,-65.7990
Marlinton,WV,38.2246,-80.0905
Bear Rocks,PA,40.1265,-79.4651
Mendon,IL,40.0892,-91.2858
Blue Rapids,KS,39.6791,-96.6593
Swansea,SC,33.7395,-81.1053
Mammoth Spring,AR,36.4924,-91.5413
Reynolds,GA,32.5609,-84.0943
Sardis,GA,32.9756,-81.7621
Lynnville,IN,38.1988,-87.3141
Highland Hills,OH,41.4507,-81.5191
Saugatuck,MI,42.6592,-86.2061
Troy,KS,39.7846,-95.0936
Dubois,WY,43.5389,-109.6443
Gainesboro,TN,36.3618,-85.6496
Arendtsville,PA,39.9233,-77.2999
Bassett,VA,36.7615,-79.9866
Oak Creek,CO,40.2741,-106.9575
Preston,IA,42.0492,-90.3971
Pleasantville,OH,39.8098,-82.5224
Bird Island,MN,44.7648,-94.8949
Scanlon,MN,46.7066,-92.4300
La Center,KY,37.0750,-88.9748
Roslyn,WA,47.2511,-121.0990
Benton,WI,42.5700,-90.3834
West Brownsville,PA,40.0314,-79.8913
Tuscarora,PA,40.7638,-76.0601
Liverpool,PA,40.5734,-76.9924
Aurelia,IA,42.7131,-95.4368
Lakeside City,TX,33.8292,-98.5404
Chicora,PA,40.9505,-79.7400
Calvert,AL,31.1540,-88.0169
Glasford,IL,40.5728,-89.8131
Vaiden,MS,33.3332,-89.7533
Hana,HI,20.7720,-156.0107
South Henderson,NC,36.3035,-78.4054
Faison,NC,35.1164,-78.1368
Walnut Grove,TN,36.4890,-86.6057
Linden,TN,35.6123,-87.8429
Poncha Springs,CO,38.5140,-106.0944
Palmyra,IN,38.4082,-86.1086
Underwood,IA,41.3808,-95.6820
Southwest City,MO,36.5205,-94.6103
Cedarville,NJ,39.3382,-75.2069
White Deer,TX,35.4332,-101.1751
Dolores,CO,37.4741,-108.4999
East Orosi,CA,36.5481,-119.2599
Killen,AL,34.8607,-87.5269
Brook,IN,40.8664,-87.3653
Cactus Forest,AZ,32.9578,-111.3170
Norwood Court,MO,38.7141,-90.2895
Dollar Bay,MI,47.1277,-88.5085
Buffalo City,WI,44.2237,-91.8653
Mahinahina,HI,20.9539,-156.6565
Belwood,NC,35.4794,-81.5227
Macy,NE,42.1158,-96.3667
East Marion,NY,41.1291,-72.3420
Hegins,PA,40.6524,-76.4876
Ringling,OK,34.1785,-97.5921
Weleetka,OK,35.3428,-96.1353
Levan,UT,39.5562,-111.8608
Oakland,OR,43.4234,-123.2968
Enterprise,WV,39.4197,-80.2834
Coolidge,TX,31.7514,-96.6524
Gowrie,IA,42.2778,-94.2897
Swisher,IA,41.8442,-91.6938
Watkins,MN,45.3153,-94.4120
Branchville,SC,33.2516,-80.8161
Swede Heaven,WA,48.2829,-121.7136
Lakeshore Gardens-Hidden Acres,TX,28.1235,-97.8654
Magnolia,NC,34.8963,-78.0540
Verona,NY,43.1368,-75.5717
Avonmore,PA,40.5272,-79.4694
Milledgeville,IL,41.9637,-89.7748
Nashwauk,MN,47.3805,-93.1666
Riley,KS,39.2990,-96.8276
Masaryktown,FL,28.4417,-82.4610
Taft Mosswood,CA,37.9139,-121.2831
Millersburg,IN,41.5277,-85.6964
Gore,OK,35.5417,-95.1129
Atlantic,VA,37.9023,-75.5058
Camp Hill,AL,32.8002,-85.6536
Cotter,AR,36.2819,-92.5212
Onsted,MI,42.0061,-84.1894
Elm Creek,NE,40.7201,-99.3755
Worcester,NY,42.6018,-74.7490
Bechtelsville,PA,40.3711,-75.6307
Dotsero,CO,39.6463,-107.0540
Triana,AL,34.5904,-86.7418
Sheldon,IL,40.7710,-87.5657
Stafford,KS,37.9624,-98.5995
Genoa,NE,41.4462,-97.7322
Portville,NY,42.0368,-78.3373
Rose Valley,PA,39.8948,-75.3852
Mansfield,IL,40.2123,-88.5082
Hinton,IA,42.6212,-96.2978
Woodland,ME,45.1583,-67.4101
Etna,OH,39.9542,-82.6880
Blue Mountain,MS,34.6739,-89.0262
Spring Ridge,PA,40.3533,-75.9892
Panaca,NV,37.7889,-114.3997
Sturgeon,MO,39.2345,-92.2823
Ferguson,KY,37.0629,-84.5922
Russell Gardens,NY,40.7809,-73.7254
Saegertown,PA,41.7159,-80.1363
Timberlane,IL,42.3372,-88.8694
Princeton,IA,41.6744,-90.3573
Lake Linden,MI,47.1939,-88.4054
Playita Cortada,PR,17.9820,-66.4402
West Pelzer,SC,34.6450,-82.4737
Green Valley,SD,44.0390,-103.1116
Cannon Ball,ND,46.3173,-100.6358
Bernville,PA,40.4334,-76.1107
Plain Dealing,LA,32.9074,-93.6992
Collinwood,TN,35.1745,-87.7441
East Freedom,PA,40.3573,-78.4366
North Edwards,CA,35.0474,-117.8093
Griswold,IA,41.2343,-95.1392
Drexel,MO,38.5005,-94.6025
María Antonia,PR,17.9789,-66.8889
Crivitz,WI,45.2337,-88.0067
Waddington,NY,44.8591,-75.1969
Carrollton,AL,33.2619,-88.0951
Odebolt,IA,42.3118,-95.2542
Wayland,IA,41.1484,-91.6575
Bow Mar,CO,39.6253,-105.0511
Raymond,IL,39.3198,-89.5747
Goldsboro,PA,40.1544,-76.7516
Pringle,PA,41.2773,-75.9014
Ivyland,PA,40.2083,-75.0733
Tuttletown,CA,38.0003,-120.4503
Soda Bay,CA,39.0024,-122.7794
Homeland,GA,30.8603,-82.0213
Clear Lake,WA,46.9312,-122.2843
Bloomfield,NE,42.5984,-97.6481
Orlinda,TN,36.5938,-86.7015
Penryn,PA,40.2017,-76.3675
Spiceland,IN,39.8433,-85.4261
Meadview,AZ,35.9531,-114.0789
Cottonwood,ID,46.0510,-116.3497
Wanblee,SD,43.5706,-101.6627
Barker Ten Mile,NC,34.6825,-78.9889
Shenandoah Shores,VA,38.9621,-78.1414
Zayante,CA,37.0889,-122.0414
Jeffersonville,GA,32.6863,-83.3433
Ehrenberg,AZ,33.6174,-114.4883
Medford,OK,36.8037,-97.7380
Central Lake,MI,45.0691,-85.2613
New Castle,KY,38.4334,-85.1689
Accoville,WV,37.7652,-81.8270
Wenona,IL,41.0487,-89.0523
Franklin Grove,IL,41.8409,-89.3005
Dryden,MI,42.9456,-83.1240
Gwinner,ND,46.2357,-97.6695
Prattsburgh,NY,42.5248,-77.2884
Silverado Resort,CA,38.3536,-122.2556
Parrish,AL,33.7323,-87.2802
Hydro,OK,35.5482,-98.5792
Mason,WV,39.0183,-82.0314
Cotton Valley,LA,32.8135,-93.4228
Borden,IN,38.4699,-85.9491
Addyston,OH,39.1371,-84.7104
Sister Bay,WI,45.1835,-87.1271
Carrizozo,NM,33.6433,-105.8411
Louise,TX,29.1119,-96.4123
Hardin,TX,30.1493,-94.7377
Maysville,NC,34.9070,-77.2323
Trumbauersville,PA,40.4132,-75.3801
Paint,PA,40.2421,-78.8501
Memphis,IN,38.4892,-85.7679
Lansing,IA,43.3606,-91.2254
Grace,ID,42.5757,-111.7305
Green River,UT,38.9935,-110.1723
Lamar,SC,34.1695,-80.0649
Zia Pueblo,NM,35.5200,-106.7150
Clarksville City,TX,32.5329,-94.8946
Taylorsville,IN,39.2964,-85.9503
Utica,IN,38.3381,-85.6558
Miner,MO,36.8973,-89.5353
Walker,MN,47.0891,-94.5854
Burnsville,MS,34.8348,-88.3178
Golden Beach,FL,25.9660,-80.1210
Brunswick,NC,34.2879,-78.7084
Hancock,NY,41.9527,-75.2837
Shellman,GA,31.7571,-84.6159
Wilhoit,AZ,34.4083,-112.6156
Peggs,OK,36.0673,-95.0718
Grandfield,OK,34.2305,-98.6873
Westphalia,MI,42.9303,-84.7980
Lake Quivira,KS,39.0388,-94.7688
Prentiss,MS,31.5995,-89.8746
Lynnview,KY,38.1791,-85.7112
Eden,WI,43.6928,-88.3642
Coldspring,TX,30.5898,-95.1307
Welcome,LA,30.0474,-90.8823
DeSales University,PA,40.5388,-75.3778
Wallingford,VT,43.4749,-72.9675
Le Roy,MN,43.5131,-92.5076
Port Gamble Tribal Community,WA,47.8487,-122.5571
Henning,TN,35.6820,-89.5770
Craigsville,VA,38.0838,-79.3853
Butte Creek Canyon,CA,39.7490,-121.6968
Oljato-Monument Valley,UT,37.0309,-110.2512
Kiowa,KS,37.0174,-98.4848
White Sulphur Springs,MT,46.5452,-110.9039
Tilden,NE,42.0435,-97.8318
Crawford,NE,42.6845,-103.4160
Julian,CA,33.0735,-116.5889
West Point,IA,40.7145,-91.4527
Henderson,MN,44.5278,-93.9091
Deer River,MN,47.3409,-93.7961
Marion,MT,48.0858,-114.6711
Uniontown,KY,37.7732,-87.9318
McKenna,WA,46.9365,-122.5500
Jupiter Island,FL,27.0451,-80.1101
Homestead Base,FL,25.4936,-80.3911
Battle Lake,MN,46.2848,-95.7187
Hesperia,MI,43.5691,-86.0407
Hubbell,MI,47.1770,-88.4360
Owen,WI,44.9485,-90.5621
Delta Junction,AK,64.0604,-145.7058
Otego,NY,42.3928,-75.1801
Poquott,NY,40.9529,-73.0903
Silkworth,PA,41.2698,-76.0749
Jonesville,VA,36.6871,-83.1154
Hotchkiss,CO,38.7990,-107.7136
Geyserville,CA,38.7173,-122.9034
Fairfax,VT,44.6695,-73.0106
Granite,UT,40.5711,-111.7959
Ellington,MO,37.2365,-90.9733
Dagsboro,DE,38.5464,-75.2461
